,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Age,Years_Since_Join,Total_Amnt_Spend,No_of_Childrens,Is_Parent,Memebers_In_Family,Total_Purchase,labels
1608,3,1,60432.0,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,51,10,401,1,1,3,25,0
1611,0,1,12393.0,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,46,12,57,0,0,2,15,3
1612,2,0,64509.0,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,1,34,11,1722,0,0,1,23,1
1613,2,0,33955.0,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,49,11,270,1,1,2,23,2
1614,2,1,31353.0,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,1,47,11,31,2,1,4,14,0
1615,2,1,55434.0,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,40,11,882,1,1,3,28,3
1616,2,0,28359.0,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,41,11,16,1,1,3,11,2
1617,2,0,57100.0,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,37,10,311,1,1,2,17,2
1619,3,1,52973.0,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,68,12,1152,1,1,3,39,0
1620,4,0,51717.0,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,59,11,122,1,1,3,15,2
1621,2,1,18793.0,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,53,11,77,1,1,3,17,0
1623,2,0,50664.0,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,65,11,561,2,1,3,33,2
1624,2,0,54414.0,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,61,11,211,2,1,4,17,2
1625,4,1,54549.0,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,72,10,233,1,1,3,19,0
1626,4,0,47111.0,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,53,12,1092,1,1,2,30,2
1627,4,0,41003.0,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,61,11,601,0,0,1,23,1
1628,2,0,19444.0,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,1,42,10,54,1,1,3,17,2
1629,0,0,36301.0,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,48,11,78,1,1,3,14,2
1631,4,0,42731.0,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,55,11,244,1,1,3,18,2
1632,4,1,52854.0,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,65,10,116,2,1,4,14,0
1633,2,0,22775.0,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,46,11,15,1,1,3,12,2
1635,4,1,59821.0,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,69,11,734,1,1,3,34,0
1636,2,0,50002.0,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,70,11,638,1,1,2,26,2
1637,2,1,69755.0,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,79,11,894,0,0,2,23,3
1638,2,1,44078.0,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,55,10,41,2,1,4,12,0
1639,3,0,30560.0,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,48,11,31,1,1,3,12,2
1640,3,0,35924.0,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,55,10,34,2,1,4,10,2
1641,4,0,64140.0,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,1,60,11,1750,2,1,3,23,2
1642,2,0,56386.0,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,43,12,612,2,1,4,34,2
1644,0,0,75774.0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,43,10,823,1,1,3,25,2
1645,3,0,39228.0,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,64,11,20,0,0,1,8,1
1646,3,1,58494.0,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,50,11,396,1,1,3,22,0
1647,2,0,58684.0,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,43,10,813,0,0,1,23,1
1648,2,0,57136.0,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,1,57,11,1179,0,0,1,26,1
1649,4,0,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,74,10,138,2,1,3,14,2
1650,2,1,22448.0,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,42,10,55,1,1,3,12,0
1651,2,0,82014.0,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,1,63,12,1511,0,0,1,28,1
1652,2,0,34213.0,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,1,61,12,117,2,1,3,18,2
1653,2,0,157146.0,13,1,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,47,11,1730,0,0,2,29,1
1654,4,0,25358.0,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,77,11,32,1,1,2,12,2
1655,3,0,35544.0,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,46,10,67,1,1,2,13,2
1656,3,0,36634.0,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,70,11,335,1,1,3,22,2
1657,4,1,62670.0,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,70,10,825,1,1,3,25,0
1658,0,0,50334.0,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,52,11,694,1,1,3,29,2
1659,2,0,72066.0,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,1,43,10,1792,0,0,1,19,1
1660,4,0,50729.0,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,66,11,496,2,1,3,30,2
1661,2,0,34916.0,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,56,11,231,2,1,4,22,2
1662,2,0,64892.0,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,48,10,902,1,1,2,28,2
1663,2,0,43602.0,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,58,10,68,2,1,3,15,2
1665,0,0,41473.0,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,39,11,76,1,1,2,13,2
1666,4,1,63246.0,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,57,11,772,2,1,4,26,0
1667,4,1,36732.0,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,65,11,47,2,1,4,11,0
1670,4,0,37929.0,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,1,39,11,265,0,0,1,20,1
1671,2,0,86610.0,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,73,11,1603,0,0,2,20,1
1672,3,1,80141.0,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,1,38,11,2091,0,0,2,28,3
1674,2,1,69016.0,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,54,12,1533,1,1,3,39,3
1675,0,0,20193.0,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,33,12,82,0,0,2,11,1
1676,2,1,27573.0,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,49,11,244,1,1,3,22,0
1677,1,0,15862.0,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,45,11,36,1,1,2,13,2
1678,4,1,49544.0,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,48,11,404,1,1,3,23,0
1679,2,1,33228.0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,44,10,71,1,1,3,13,0
1680,2,0,70440.0,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,46,11,1572,0,0,2,26,1
1681,2,0,38232.0,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,53,10,122,2,1,4,16,2
1682,4,1,22554.0,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,69,12,41,2,1,4,15,0
1683,4,1,23536.0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,41,10,10,1,1,3,7,0
1684,2,1,49413.0,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,72,11,304,1,1,3,18,0
1685,2,1,42231.0,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,55,10,37,2,1,4,10,0
1686,3,0,78789.0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,1,44,12,1754,0,0,1,18,1
1687,2,0,56534.0,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,1,56,11,815,1,1,3,33,2
1688,2,0,58350.0,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,53,11,1001,1,1,2,33,2
1690,2,0,49090.0,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,73,11,688,1,1,2,28,2
1691,3,0,61787.0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,37,11,1319,0,0,1,24,1
1692,4,1,18169.0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,39,11,21,1,1,3,12,0
1693,0,0,24336.0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,43,12,31,1,1,2,11,2
1694,2,1,18222.0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,34,12,67,0,0,2,14,3
1695,2,0,62335.0,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,72,11,708,1,1,2,23,2
1696,0,0,42033.0,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,53,12,25,2,1,4,11,2
1697,4,1,86580.0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,41,11,746,0,0,2,12,3
1698,4,0,41437.0,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,67,12,32,2,1,3,12,2
1699,3,0,73705.0,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,73,10,1695,2,1,3,30,1
1700,2,1,61064.0,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,48,12,1080,1,1,3,34,0
1702,2,0,18358.0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,35,11,57,1,1,2,17,2
1703,4,0,55012.0,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,51,10,660,1,1,3,30,2
1704,1,0,9722.0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,1,51,12,103,1,1,3,19,2
1705,4,1,38175.0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,40,11,153,1,1,3,18,0
1706,3,0,58656.0,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,68,12,1220,1,1,3,38,2
1707,2,0,52117.0,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,59,12,279,1,1,3,20,2
1708,2,1,64813.0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,46,10,745,1,1,3,25,0
1709,4,1,54222.0,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,51,10,264,1,1,3,15,0
1710,2,1,83512.0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,1,38,10,2157,0,0,2,23,3
1711,3,1,77520.0,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,1,65,11,1526,1,1,3,27,0
1712,2,0,41154.0,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,46,11,69,1,1,3,11,2
1713,2,1,80398.0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,58,12,1597,0,0,2,29,3
1714,1,0,18746.0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,32,10,64,1,1,2,14,2
1715,2,0,35196.0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,40,12,497,1,1,3,26,2
1716,2,0,60230.0,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,68,11,1067,1,1,2,22,2
1717,2,1,22108.0,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,47,10,31,2,1,4,14,0
1718,2,0,44392.0,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,50,11,211,2,1,4,21,2
1719,4,1,55424.0,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,1,48,12,877,1,1,3,31,0
1720,2,1,17688.0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,0,45,11,11,1,1,3,12,0
1721,4,1,92491.0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,1,41,11,2034,0,0,2,28,3
1722,2,0,90273.0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,1,33,11,1991,0,0,1,21,1
1723,4,0,82571.0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,62,10,1686,0,0,1,26,1
1724,4,0,38513.0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,1,42,10,324,1,1,2,25,2
1725,3,0,16653.0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,1,45,10,69,1,1,2,15,2
1726,2,0,42586.0,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,1,69,12,252,2,1,4,24,2
1727,1,0,23529.0,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,59,11,54,1,1,2,11,2
1729,2,1,71107.0,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,73,11,1327,1,1,3,32,3
1730,4,0,46910.0,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,60,10,68,2,1,4,13,2
1732,2,0,37244.0,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,69,11,55,2,1,3,12,2
1733,2,0,82427.0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,58,10,1456,0,0,2,22,1
1734,0,0,75342.0,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,66,11,563,1,1,2,22,2
1735,2,0,70044.0,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,70,11,1504,1,1,2,31,2
1737,2,1,77437.0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,61,11,1125,0,0,2,24,3
1738,2,1,54984.0,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,65,10,358,1,1,3,24,0
1739,4,1,42403.0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,53,11,42,1,1,3,13,0
1740,2,0,55761.0,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,60,10,184,1,1,3,16,2
1741,2,0,37292.0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,41,11,460,1,1,3,27,2
1742,4,0,45576.0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,1,79,10,145,0,0,1,16,1
1743,2,0,70321.0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,1,77,11,1376,0,0,2,29,1
1744,4,0,58086.0,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,55,11,792,1,1,2,31,2
1745,2,1,81795.0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,72,12,1382,0,0,2,25,3
1746,1,0,28389.0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,77,12,28,0,0,2,11,1
1748,2,0,69901.0,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,55,11,882,1,1,2,28,2
1749,4,1,80360.0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,75,11,2231,0,0,2,17,3
1750,4,0,63342.0,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,1,63,12,1101,1,1,3,25,2
1752,0,0,31859.0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,44,10,48,1,1,2,12,2
1753,4,0,51569.0,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,1,75,11,467,1,1,2,27,2
1755,1,0,16014.0,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,45,11,38,2,1,3,13,2
1756,2,1,41120.0,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,56,11,81,2,1,4,15,0
1757,3,0,39763.0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,1,53,11,167,1,1,2,19,2
1758,4,1,38725.0,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,69,10,45,2,1,4,11,0
1759,2,1,77981.0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,52,11,664,1,1,3,26,0
1760,0,1,62905.0,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,60,11,622,1,1,3,24,0
1761,0,0,13533.0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,45,11,48,1,1,2,14,2
1762,2,0,59481.0,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,49,11,461,1,1,3,18,2
1763,2,1,72117.0,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,47,11,1073,1,1,3,31,0
1764,0,1,21955.0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,38,11,55,1,1,3,14,0
1765,2,1,67131.0,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,68,11,976,1,1,3,32,0
1766,4,0,36802.0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,44,10,20,1,1,2,10,2
1769,3,1,47808.0,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,49,11,224,1,1,3,17,0
1770,4,0,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,1,50,12,101,1,1,2,18,2
1773,4,0,85431.0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,72,11,1165,0,0,2,17,1
1774,2,1,42664.0,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,57,10,24,1,1,3,11,0
1777,4,1,28973.0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,47,12,269,0,0,2,21,3
1778,4,0,39435.0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,51,11,102,1,1,3,14,2
1779,0,1,65370.0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,40,11,461,0,0,2,20,3
1780,1,0,20194.0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,45,12,47,1,1,2,13,2
1781,4,0,42473.0,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,48,10,144,2,1,3,15,2
1782,2,1,64590.0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,56,12,1338,0,0,2,30,3
1783,2,0,71232.0,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,65,11,917,1,1,3,32,2
1784,2,0,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,53,11,318,2,1,4,25,2
1785,2,0,46904.0,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,57,12,253,2,1,3,22,2
1786,2,1,49094.0,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,51,12,502,1,1,3,26,0
1787,2,0,36075.0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,41,11,119,1,1,3,13,2
1788,0,0,60839.0,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,45,12,1250,2,1,4,37,2
1792,0,0,82122.0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,62,11,1382,0,0,2,27,1
1794,2,0,34074.0,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,72,11,255,2,1,4,20,2
1795,3,1,28520.0,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,64,11,43,2,1,4,11,0
1796,2,0,62535.0,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,69,11,398,1,1,2,17,2
1797,3,0,36273.0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,47,10,76,1,1,2,14,2
1798,2,0,63404.0,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,60,10,902,2,1,4,19,2
1800,2,0,78416.0,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,48,10,1179,1,1,3,29,2
1801,2,0,75702.0,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,50,12,1921,1,1,3,35,1
1802,3,0,59385.0,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,73,11,185,2,1,4,15,2
1804,2,1,44689.0,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,73,10,34,2,1,4,13,0
1806,4,0,7144.0,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,58,11,416,2,1,3,25,2
1808,2,1,90369.0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,1,68,10,1588,0,0,2,18,3
1809,4,0,63159.0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,50,12,1797,0,0,1,20,1
1811,4,0,46757.0,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,61,12,1143,1,1,2,30,2
1812,3,1,79734.0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,55,10,914,0,0,2,15,3
1813,2,0,63207.0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,32,11,1502,0,0,2,19,1
1814,2,0,72071.0,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,70,11,1338,1,1,2,22,1
1815,4,0,21840.0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,41,11,27,1,1,3,14,2
1816,0,0,58582.0,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,42,11,763,1,1,3,27,2
1817,2,0,72282.0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,1,73,11,1331,0,0,1,29,1
1818,2,1,50387.0,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,68,11,525,2,1,4,24,0
1819,4,0,32583.0,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,63,10,9,2,1,4,11,2
1820,2,0,62568.0,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,62,10,953,1,1,3,20,2
1821,3,0,44635.0,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,53,11,68,2,1,3,14,2
1823,2,1,63967.0,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,56,11,882,1,1,3,25,0
1824,0,0,52513.0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,46,12,1149,0,0,2,32,1
1825,2,1,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,55,11,37,1,1,3,13,0
1826,4,0,54111.0,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,59,11,388,1,1,2,20,2
1827,2,0,78394.0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,1,38,11,1428,0,0,2,18,1
1828,3,1,80739.0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,66,11,1633,0,0,2,25,3
1829,3,0,22669.0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,1,49,11,173,1,1,3,19,2
1830,2,0,29236.0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,37,11,99,1,1,2,18,2
1831,2,0,44911.0,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,65,11,215,1,1,3,19,2
1832,4,1,54693.0,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,62,11,929,1,1,3,37,0
1833,2,0,48186.0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,50,10,219,1,1,3,19,2
1834,2,1,54809.0,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,1,47,11,174,2,1,4,16,0
1835,2,0,41580.0,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,46,12,92,2,1,4,14,2
1836,4,1,80336.0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,54,11,1052,0,0,2,26,3
1837,2,1,47743.0,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,67,11,275,1,1,3,20,0
1838,0,1,62972.0,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,69,12,587,1,1,3,22,0
1839,4,0,57333.0,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,1,70,12,1662,1,1,2,39,1
1840,4,0,32313.0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,42,11,159,1,1,3,20,2
1841,3,0,84953.0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,1,71,11,1024,0,0,1,20,1
1842,3,0,27071.0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,56,10,35,1,1,2,13,2
1843,3,0,68148.0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,67,11,1042,0,0,2,17,1
1844,3,0,65735.0,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,59,11,395,2,1,4,26,2
1845,4,1,86836.0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,1,49,12,557,0,0,2,28,3
1846,4,1,4023.0,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,61,10,9,2,1,4,34,0
1847,2,1,30093.0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,34,11,69,0,0,2,13,3
1848,4,1,57705.0,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,58,10,486,1,1,3,24,0
1849,2,0,25008.0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,36,10,34,1,1,2,14,2
1850,0,0,83257.0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,29,12,1365,0,0,1,34,1
1851,2,0,22280.0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,49,11,13,1,1,3,12,2
1852,4,1,72159.0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,46,12,1401,0,0,2,23,3
1853,2,0,64260.0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,1,63,11,1574,0,0,2,17,1
1854,4,0,82733.0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,1,40,11,1323,0,0,1,24,1
1855,3,0,74290.0,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,53,11,1217,1,1,2,38,2
1856,3,0,58217.0,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,73,12,103,3,1,4,13,2
